,algoritmo,train_method,normalizacao,selecao_feat,dataset_treino,dataset_test,acuracia,precisao,recall,f1
0,XGBoost,Grid Search 3 folds,-,Tree,05_05_05-90-traincleaned.csv,05_05_05-90-testcleaned.csv,0.9950909090909091,0.994102703683542,0.9960909090909091,0.9950958132776314
1,XGBoost,Grid Search 3 folds,-,Tree,05_05_05-90-traincleaned.csv,05_05_05-91-testcleaned.csv,0.9937272727272727,0.9933684593023255,0.9940909090909091,0.9937295528898582
2,XGBoost,Grid Search 3 folds,-,Tree,05_05_05-90-traincleaned.csv,05_05_05-92-testcleaned.csv,0.9946363636363637,0.9939179375453885,0.9953636363636363,0.994640261627907
3,XGBoost,Grid Search 3 folds,-,Tree,05_05_05-90-traincleaned.csv,05_05_05-93-testcleaned.csv,0.9948181818181818,0.9954487529583106,0.9941818181818182,0.9948148821977623
4,XGBoost,Grid Search 3 folds,-,Tree,05_05_05-90-traincleaned.csv,05_05_05-94-testcleaned.csv,0.9944090909090909,0.9935565840820401,0.9952727272727273,0.9944139152550071
5,XGBoost,Grid Search 3 folds,-,Tree,05_05_05-90-traincleaned.csv,05_10_00-90-testcleaned.csv,0.9924545454545455,0.9890754785120982,0.9959090909090909,0.9924805218336654
6,XGBoost,Grid Search 3 folds,-,Tree,05_05_05-90-traincleaned.csv,05_10_00-91-testcleaned.csv,0.992,0.9891540130151844,0.9949090909090909,0.9920232052211747
7,XGBoost,Grid Search 3 folds,-,Tree,05_05_05-90-traincleaned.csv,05_10_00-92-testcleaned.csv,0.9925454545454545,0.9896963123644251,0.9954545454545455,0.9925670775924583
8,XGBoost,Grid Search 3 folds,-,Tree,05_05_05-90-traincleaned.csv,05_10_00-93-testcleaned.csv,0.992909090909091,0.9905011760448706,0.9953636363636363,0.992926453251111
9,XGBoost,Grid Search 3 folds,-,Tree,05_05_05-90-traincleaned.csv,05_10_00-94-testcleaned.csv,0.9935,0.991044776119403,0.996,0.9935162094763091
10,XGBoost,Grid Search 3 folds,-,Tree,05_05_05-90-traincleaned.csv,05_00_10-90-testcleaned.csv,0.9969545454545454,0.9989048097106872,0.995,0.9969485813180307
11,XGBoost,Grid Search 3 folds,-,Tree,05_05_05-90-traincleaned.csv,05_00_10-91-testcleaned.csv,0.9971818181818182,0.9990874247125388,0.9952727272727273,0.9971764277256581
12,XGBoost,Grid Search 3 folds,-,Tree,05_05_05-90-traincleaned.csv,05_00_10-92-testcleaned.csv,0.9977727272727273,0.9991795058802079,0.9963636363636363,0.9977695844144021
13,XGBoost,Grid Search 3 folds,-,Tree,05_05_05-90-traincleaned.csv,05_00_10-93-testcleaned.csv,0.9975454545454545,0.9989061075660893,0.9961818181818182,0.9975421028675467
14,XGBoost,Grid Search 3 folds,-,Tree,05_05_05-90-traincleaned.csv,05_00_10-94-testcleaned.csv,0.9972272727272727,0.9988144094847241,0.9956363636363637,0.9972228545413158
15,XGBoost,Holdout,-,Tree,05_05_05-90-traincleaned.csv,05_05_05-90-testcleaned.csv,0.9935454545454545,0.9926497277676951,0.9944545454545455,0.9935513169845596
16,XGBoost,Holdout,-,Tree,05_05_05-90-traincleaned.csv,05_05_05-91-testcleaned.csv,0.9931818181818182,0.9921974233351479,0.9941818181818182,0.993188629552266
17,XGBoost,Holdout,-,Tree,05_05_05-90-traincleaned.csv,05_05_05-92-testcleaned.csv,0.9945454545454545,0.9940065383218307,0.9950909090909091,0.9945484281301109
18,XGBoost,Holdout,-,Tree,05_05_05-90-traincleaned.csv,05_05_05-93-testcleaned.csv,0.9936818181818182,0.9941759941759942,0.9931818181818182,0.9936786575105735
19,XGBoost,Holdout,-,Tree,05_05_05-90-traincleaned.csv,05_05_05-94-testcleaned.csv,0.9941363636363636,0.9933738767359536,0.9949090909090909,0.9941408911295816
20,XGBoost,Holdout,-,Tree,05_05_05-90-traincleaned.csv,05_10_00-90-testcleaned.csv,0.9912272727272727,0.9871968262555225,0.9953636363636363,0.9912634104386402
21,XGBoost,Holdout,-,Tree,05_05_05-90-traincleaned.csv,05_10_00-91-testcleaned.csv,0.9905,0.9870903674280039,0.994,0.9905331340308918
22,XGBoost,Holdout,-,Tree,05_05_05-90-traincleaned.csv,05_10_00-92-testcleaned.csv,0.9912727272727273,0.9883426712452558,0.9942727272727273,0.9912988307803862
23,XGBoost,Holdout,-,Tree,05_05_05-90-traincleaned.csv,05_10_00-93-testcleaned.csv,0.9921818181818182,0.9893347794649313,0.9950909090909091,0.9922044960116027
24,XGBoost,Holdout,-,Tree,05_05_05-90-traincleaned.csv,05_10_00-94-testcleaned.csv,0.9920454545454546,0.9887133182844243,0.9954545454545455,0.9920724801812004
25,XGBoost,Holdout,-,Tree,05_05_05-90-traincleaned.csv,05_00_10-90-testcleaned.csv,0.9965909090909091,0.9989951584909108,0.9941818181818182,0.9965826764478061
26,XGBoost,Holdout,-,Tree,05_05_05-90-traincleaned.csv,05_00_10-91-testcleaned.csv,0.9969545454545454,0.9990870081256277,0.9948181818181818,0.9969480253268346
27,XGBoost,Holdout,-,Tree,05_05_05-90-traincleaned.csv,05_00_10-92-testcleaned.csv,0.9974090909090909,0.9991789070340298,0.9956363636363637,0.9974044897773325
28,XGBoost,Holdout,-,Tree,05_05_05-90-traincleaned.csv,05_00_10-93-testcleaned.csv,0.9974090909090909,0.9990878409194563,0.9957272727272727,0.9974047261303101
29,XGBoost,Holdout,-,Tree,05_05_05-90-traincleaned.csv,05_00_10-94-testcleaned.csv,0.9969090909090909,0.9986316365626711,0.9951818181818182,0.996903742828522
30,XGBoost,Grid Search 3 folds,-,PCA,05_05_05-90-traincleaned.csv,05_05_05-90-testcleaned.csv,0.9886363636363636,0.9869541583620222,0.9903636363636363,0.9886559578909158
31,XGBoost,Grid Search 3 folds,-,PCA,05_05_05-90-traincleaned.csv,05_05_05-91-testcleaned.csv,0.9870454545454546,0.9847977558591983,0.9893636363636363,0.9870754160809033
32,XGBoost,Grid Search 3 folds,-,PCA,05_05_05-90-traincleaned.csv,05_05_05-92-testcleaned.csv,0.9876363636363636,0.9852542066220372,0.9900909090909091,0.9876666364378345
33,XGBoost,Grid Search 3 folds,-,PCA,05_05_05-90-traincleaned.csv,05_05_05-93-testcleaned.csv,0.9886363636363636,0.98651339608979,0.9908181818181818,0.9886611030478956
34,XGBoost,Grid Search 3 folds,-,PCA,05_05_05-90-traincleaned.csv,05_05_05-94-testcleaned.csv,0.9884090909090909,0.9858912905851497,0.991,0.9884390442943283
35,XGBoost,Grid Search 3 folds,-,PCA,05_05_05-90-traincleaned.csv,05_10_00-90-testcleaned.csv,0.9836818181818182,0.9757667888759725,0.992,0.9838164360095569
36,XGBoost,Grid Search 3 folds,-,PCA,05_05_05-90-traincleaned.csv,05_10_00-91-testcleaned.csv,0.9823181818181819,0.9746801467298918,0.9903636363636363,0.982459304685034
37,XGBoost,Grid Search 3 folds,-,PCA,05_05_05-90-traincleaned.csv,05_10_00-92-testcleaned.csv,0.9852272727272727,0.9789143113503813,0.9918181818181818,0.9853240009031383
38,XGBoost,Grid Search 3 folds,-,PCA,05_05_05-90-traincleaned.csv,05_10_00-93-testcleaned.csv,0.9848636363636364,0.9782121402313279,0.9918181818181818,0.9849681758678283
39,XGBoost,Grid Search 3 folds,-,PCA,05_05_05-90-traincleaned.csv,05_10_00-94-testcleaned.csv,0.9851818181818182,0.9788264848376099,0.9918181818181818,0.985279508714892
40,XGBoost,Grid Search 3 folds,-,PCA,05_05_05-90-traincleaned.csv,05_00_10-90-testcleaned.csv,0.993,0.9951607012417824,0.9908181818181818,0.9929846938775511
41,XGBoost,Grid Search 3 folds,-,PCA,05_05_05-90-traincleaned.csv,05_00_10-91-testcleaned.csv,0.9934545454545455,0.9955267482198283,0.9913636363636363,0.9934408308280951
42,XGBoost,Grid Search 3 folds,-,PCA,05_05_05-90-traincleaned.csv,05_00_10-92-testcleaned.csv,0.9933181818181818,0.9955255227833074,0.9910909090909091,0.993303266365997
43,XGBoost,Grid Search 3 folds,-,PCA,05_05_05-90-traincleaned.csv,05_00_10-93-testcleaned.csv,0.9935454545454545,0.9953467153284672,0.9917272727272727,0.9935336976320582
44,XGBoost,Grid Search 3 folds,-,PCA,05_05_05-90-traincleaned.csv,05_00_10-94-testcleaned.csv,0.9934545454545455,0.9951651158547711,0.9917272727272727,0.9934432201074583
45,XGBoost,Holdout,-,PCA,05_05_05-90-traincleaned.csv,05_05_05-90-testcleaned.csv,0.9871363636363636,0.9840122843464908,0.9903636363636363,0.9871777445516741
46,XGBoost,Holdout,-,PCA,05_05_05-90-traincleaned.csv,05_05_05-91-testcleaned.csv,0.9842272727272727,0.9803408783479124,0.9882727272727273,0.9842908234868034
47,XGBoost,Holdout,-,PCA,05_05_05-90-traincleaned.csv,05_05_05-92-testcleaned.csv,0.9858636363636364,0.9817903182186964,0.9900909090909091,0.9859231430769927
48,XGBoost,Holdout,-,PCA,05_05_05-90-traincleaned.csv,05_05_05-93-testcleaned.csv,0.9873181818181819,0.983406979889981,0.9913636363636363,0.9873692788265652
49,XGBoost,Holdout,-,PCA,05_05_05-90-traincleaned.csv,05_05_05-94-testcleaned.csv,0.986,0.9823168531216168,0.9898181818181818,0.9860532512226046
50,XGBoost,Holdout,-,PCA,05_05_05-90-traincleaned.csv,05_10_00-90-testcleaned.csv,0.9803181818181819,0.970187772537154,0.9910909090909091,0.9805279489139722
51,XGBoost,Holdout,-,PCA,05_05_05-90-traincleaned.csv,05_10_00-91-testcleaned.csv,0.9794090909090909,0.9692143429130705,0.9902727272727273,0.9796303790638069
52,XGBoost,Holdout,-,PCA,05_05_05-90-traincleaned.csv,05_10_00-92-testcleaned.csv,0.9814545454545455,0.9720984132643965,0.9913636363636363,0.981636510937078
53,XGBoost,Holdout,-,PCA,05_05_05-90-traincleaned.csv,05_10_00-93-testcleaned.csv,0.9825,0.9740955783832068,0.9913636363636363,0.9826537508447849
54,XGBoost,Holdout,-,PCA,05_05_05-90-traincleaned.csv,05_10_00-94-testcleaned.csv,0.9828636363636364,0.9747073018142819,0.9914545454545455,0.9830095993510297
55,XGBoost,Holdout,-,PCA,05_05_05-90-traincleaned.csv,05_00_10-90-testcleaned.csv,0.9922727272727273,0.9944302410518627,0.9900909090909091,0.99225583090379
56,XGBoost,Holdout,-,PCA,05_05_05-90-traincleaned.csv,05_00_10-91-testcleaned.csv,0.9926363636363637,0.9938035356296702,0.9914545454545455,0.9926276508601074
57,XGBoost,Holdout,-,PCA,05_05_05-90-traincleaned.csv,05_00_10-92-testcleaned.csv,0.9921818181818182,0.9950621799561082,0.9892727272727273,0.9921590080233406
58,XGBoost,Holdout,-,PCA,05_05_05-90-traincleaned.csv,05_00_10-93-testcleaned.csv,0.9927727272727273,0.9940752893993255,0.9914545454545455,0.9927631878385144
59,XGBoost,Holdout,-,PCA,05_05_05-90-traincleaned.csv,05_00_10-94-testcleaned.csv,0.9918181818181818,0.9932530999270606,0.9903636363636363,0.9918062636562273
60,XGBoost,Grid Search 3 folds,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_05_05-90-testcleaned.csv,0.9941363636363636,0.9939118582462517,0.9943636363636363,0.9941376959781868
61,XGBoost,Grid Search 3 folds,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_05_05-91-testcleaned.csv,0.9931363636363636,0.9918396953486264,0.9944545454545455,0.993145399246448
62,XGBoost,Grid Search 3 folds,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_05_05-92-testcleaned.csv,0.9947272727272727,0.9945474372955289,0.9949090909090909,0.9947282312306853
63,XGBoost,Grid Search 3 folds,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_05_05-93-testcleaned.csv,0.9947272727272727,0.9952675646159447,0.9941818181818182,0.9947243951246134
64,XGBoost,Grid Search 3 folds,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_05_05-94-testcleaned.csv,0.9938181818181818,0.9935489732872979,0.9940909090909091,0.9938198673089158
65,XGBoost,Grid Search 3 folds,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_10_00-90-testcleaned.csv,0.9918181818181818,0.9888848725826858,0.9948181818181818,0.991842653856612
66,XGBoost,Grid Search 3 folds,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_10_00-91-testcleaned.csv,0.9915454545454545,0.988878842676311,0.9942727272727273,0.9915684496826835
67,XGBoost,Grid Search 3 folds,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_10_00-92-testcleaned.csv,0.9928636363636364,0.9905003166561115,0.9952727272727273,0.9928807871944861
68,XGBoost,Grid Search 3 folds,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_10_00-93-testcleaned.csv,0.9925,0.9899611106086642,0.9950909090909091,0.9925193816022124
69,XGBoost,Grid Search 3 folds,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_10_00-94-testcleaned.csv,0.9924090909090909,0.9898706701636972,0.995,0.992428707439815
70,XGBoost,Grid Search 3 folds,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_00_10-90-testcleaned.csv,0.9961818181818182,0.9983564645726808,0.994,0.9961734693877552
71,XGBoost,Grid Search 3 folds,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_00_10-91-testcleaned.csv,0.9965,0.9983575143717492,0.9946363636363637,0.9964934650940389
72,XGBoost,Grid Search 3 folds,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_00_10-92-testcleaned.csv,0.9970909090909091,0.998723093761401,0.9954545454545455,0.9970861409579311
73,XGBoost,Grid Search 3 folds,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_00_10-93-testcleaned.csv,0.9968181818181818,0.9979045189504373,0.9957272727272727,0.9968147069530396
74,XGBoost,Grid Search 3 folds,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_00_10-94-testcleaned.csv,0.9964090909090909,0.9981753489645105,0.9946363636363637,0.996402713901917
75,XGBoost,Holdout,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_05_05-90-testcleaned.csv,0.9935909090909091,0.992829263864936,0.9943636363636363,0.9935958577462869
76,XGBoost,Holdout,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_05_05-91-testcleaned.csv,0.992909090909091,0.9916575988393181,0.9941818181818182,0.9929181042309788
77,XGBoost,Holdout,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_05_05-92-testcleaned.csv,0.9938636363636364,0.993012070060804,0.9947272727272727,0.9938689313774467
78,XGBoost,Holdout,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_05_05-93-testcleaned.csv,0.9935909090909091,0.9936357850713701,0.9935454545454545,0.9935906177553524
79,XGBoost,Holdout,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_05_05-94-testcleaned.csv,0.9934545454545455,0.9925589836660617,0.9943636363636363,0.9934604904632152
80,XGBoost,Holdout,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_10_00-90-testcleaned.csv,0.9908181818181818,0.9869227994227994,0.9948181818181818,0.9908547627671134
81,XGBoost,Holdout,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_10_00-91-testcleaned.csv,0.9911818181818182,0.9876353790613719,0.9948181818181818,0.9912137681159421
82,XGBoost,Holdout,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_10_00-92-testcleaned.csv,0.9910909090909091,0.9877211989888046,0.9945454545454545,0.9911215799963761
83,XGBoost,Holdout,-,Abs Correlation 20,05_05_05-90-traincleaned.csv,05_10_00-93-testcleaned.csv,0.9910909090909091,0.9878973988439307,0.9943636363636363,0.991119971003987
