,algoritmo,train_method,normalizacao,selecao_feat,dataset_treino,dataset_test,acuracia,precisao,recall,f1
0,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,all_iot_05_05_05-90-trains.csv,appliences_05_05_05-90-test.csv,0.8224545454545454,1.0,0.6449090909090909,0.7841273350281861
1,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,all_iot_05_05_05-90-trains.csv,appliences_05_05_05-91-test.csv,0.8209090909090909,1.0,0.6418181818181818,0.7818383167220376
2,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,all_iot_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.8217727272727273,1.0,0.6435454545454545,0.7831185353172188
3,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,all_iot_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.8216818181818182,1.0,0.6433636363636364,0.7829839021961609
4,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,all_iot_05_05_05-90-trains.csv,appliences_05_05_05-94-test.csv,0.8202727272727273,1.0,0.6405454545454545,0.7808932727474233
5,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,all_iot_05_05_05-90-trains.csv,cameras_05_05_05-90-test.csv,0.7764090909090909,1.0,0.5528181818181818,0.7120192026227973
6,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,all_iot_05_05_05-90-trains.csv,cameras_05_05_05-91-test.csv,0.7742272727272728,1.0,0.5484545454545454,0.7083895966652967
7,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,all_iot_05_05_05-90-trains.csv,cameras_05_05_05-92-test.csv,0.7756818181818181,1.0,0.5513636363636364,0.7108116026955759
8,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,all_iot_05_05_05-90-trains.csv,cameras_05_05_05-93-test.csv,0.7735454545454545,1.0,0.5470909090909091,0.7072511458455752
9,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,all_iot_05_05_05-90-trains.csv,cameras_05_05_05-94-test.csv,0.7782272727272728,1.0,0.5564545454545454,0.7150283277845919
10,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,all_iot_05_05_05-90-trains.csv,controller-hubs_05_05_05-90-test.csv,0.8445909090909091,1.0,0.6891818181818182,0.8159948334320004
11,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,all_iot_05_05_05-90-trains.csv,controller-hubs_05_05_05-91-test.csv,0.8423636363636363,1.0,0.6847272727272727,0.8128642348370386
12,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,all_iot_05_05_05-90-trains.csv,controller-hubs_05_05_05-92-test.csv,0.8452272727272727,1.0,0.6904545454545454,0.8168862597472438
13,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,all_iot_05_05_05-90-trains.csv,controller-hubs_05_05_05-93-test.csv,0.8411818181818181,1.0,0.6823636363636364,0.8111963687452718
14,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,all_iot_05_05_05-90-trains.csv,controller-hubs_05_05_05-94-test.csv,0.8424090909090909,1.0,0.6848181818181818,0.8129282900771596
15,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,all_iot_05_05_05-90-trains.csv,energy-managment_05_05_05-90-test.csv,0.8836818181818182,1.0,0.7673636363636364,0.8683709685715755
16,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,all_iot_05_05_05-90-trains.csv,energy-managment_05_05_05-91-test.csv,0.8786818181818182,1.0,0.7573636363636363,0.8619316124359837
17,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,all_iot_05_05_05-90-trains.csv,energy-managment_05_05_05-92-test.csv,0.8799090909090909,1.0,0.7598181818181818,0.8635189585701002
18,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,all_iot_05_05_05-90-trains.csv,energy-managment_05_05_05-93-test.csv,0.879,1.0,0.758,0.8623435722411832
19,Gaussian Naive Bayes,Grid Search 3 folds,-,Tree,all_iot_05_05_05-90-trains.csv,energy-managment_05_05_05-94-test.csv,0.8798181818181818,1.0,0.7596363636363637,0.8634015292415789
